# Energy loss (eV)	Intensity (arb. units)	Error bar
    8.8403400000           0.0442329704         0.0013921495
    8.9106900000           0.0394279461         0.0013143617
    8.9810400000           0.0415100254         0.0013486191
    9.0513900000           0.0367741185         0.0012693575
    9.1217400000           0.0342378207         0.0012248020
    9.1920900000           0.0317178896         0.0011788674
    9.2624400000           0.0319632099         0.0011834176
    9.3327900000           0.0302154163         0.0011506073
    9.4031400000           0.0281491271         0.0011105683
    9.4734900000           0.0267115283         0.0010818379
    9.5438400000           0.0252078107         0.0010509460
    9.6141900000           0.0258928932         0.0010651312
    9.6845400000           0.0238264444         0.0010217448
    9.7548900000           0.0230486052         0.0010049285
    9.8252400000           0.0231381776         0.0010068793
    9.8955900000           0.0226526170         0.0009962584
    9.9659400000           0.0224222887         0.0009911806
   10.0362900000           0.0202409742         0.0009417346
   10.1066400000           0.0215770013         0.0009723181
   10.1769900000           0.0211041741         0.0009616056
   10.2473400000           0.0209018467         0.0009569850
   10.3176900000           0.0206178777         0.0009504621
   10.3880400000           0.0198757951         0.0009332007
   10.4583900000           0.0179916007         0.0008878666
   10.5287400000           0.0182345638         0.0008938415
   10.5990900000           0.0159008520         0.0008346858
   10.6694400000           0.0159662823         0.0008364013
   10.7397900000           0.0176045327         0.0008782640
   10.8101400000           0.0147208900         0.0008031189
   10.8804900000           0.0148599497         0.0008069033
   10.9508400000           0.0143355571         0.0007925380
   11.0211900000           0.0140592630         0.0007848634
   11.0915400000           0.0135825277         0.0007714417
   11.1618900000           0.0137889781         0.0007772825
   11.2322400000           0.0073580155         0.0005677971
   11.3025900000           0.0055496458         0.0004931119
   11.3729400000           0.0043910223         0.0004386273
