# Energy loss (eV)	Intensity (arb. units)	Error bar
    2.7952400000           0.0938745687         0.0022058781
    2.8655900000           0.0948905323         0.0022177826
    2.9359400000           0.0953100980         0.0022226802
    3.0062900000           0.0980784736         0.0022547291
    3.0766400000           0.0961879152         0.0022328923
    3.1469900000           0.1046743991         0.0023293125
    3.2173400000           0.1139944199         0.0024308005
    3.2876900000           0.1205833314         0.0025000642
    3.3580400000           0.1391402075         0.0026855537
    3.4283900000           0.1545325705         0.0028302027
    3.4987400000           0.1860366764         0.0031053232
    3.5690900000           0.2426099327         0.0035461885
    3.6394400000           0.3205507531         0.0040762041
    3.7097900000           0.3991021357         0.0045483047
    3.7801400000           0.5102308843         0.0051426965
    3.8504900000           0.6137790084         0.0056404472
    3.9208400000           0.6942296609         0.0059987271
    3.9911900000           0.7496371643         0.0062335160
    4.0615400000           0.7284848614         0.0061449420
    4.1318900000           0.7048119962         0.0060442744
    4.2022400000           0.6523403936         0.0058149323
    4.2725900000           0.5816043611         0.0054906196
    4.3429400000           0.5345031674         0.0052635974
    4.4132900000           0.4854206479         0.0050161053
    4.4836400000           0.4343539058         0.0047449254
    4.5539900000           0.3958651903         0.0045298225
    4.6243400000           0.3752439599         0.0044102619
    4.6946900000           0.3611659536         0.0043267413
    4.7650400000           0.3355272987         0.0041703399
    4.8353900000           0.3359822021         0.0041731660
    4.9057400000           0.3327970943         0.0041533381
    4.9760900000           0.3234694276         0.0040947194
    5.0464400000           0.3295344982         0.0041329292
    5.1167900000           0.3378904464         0.0041850002
    5.1871400000           0.3483260897         0.0042491350
    5.2574900000           0.3545181440         0.0042867362
    5.3278400000           0.3585660310         0.0043111397
    5.3981900000           0.3667985262         0.0043603497
    5.4685400000           0.3819025008         0.0044492189
    5.5388900000           0.3953539256         0.0045268964
    5.6092400000           0.4023717278         0.0045668974
    5.6795900000           0.4161679699         0.0046445308
    5.7499400000           0.4192186515         0.0046615229
    5.8202900000           0.4187106574         0.0046586977
    5.8906400000           0.4237261875         0.0046865168
    5.9609900000           0.4246337532         0.0046915331
    6.0313400000           0.4215198333         0.0046742995
    6.1016900000           0.4247573416         0.0046922157
    6.1720400000           0.4316067128         0.0047298963
    6.2423900000           0.4168186115         0.0046481601
    6.3127400000           0.4107176293         0.0046140171
    6.3830900000           0.3881793925         0.0044856333
    6.4534400000           0.3878568468         0.0044837693
    6.5237900000           0.3798368740         0.0044371702
    6.5941400000           0.3647902383         0.0043483964
    6.6644900000           0.3606700813         0.0043237700
    6.7348400000           0.3501339669         0.0042601476
    6.8051900000           0.3412568740         0.0042057963
    6.8755400000           0.3351263086         0.0041678472
    6.9458900000           0.3324756144         0.0041513316
    7.0162400000           0.3183716494         0.0040623255
    7.0865900000           0.3065109411         0.0039859378
    7.1569400000           0.2948086695         0.0039091078
    7.2272900000           0.2748498976         0.0037744642
    7.2976400000           0.2637701569         0.0036976036
    7.3679900000           0.2465303248         0.0035747255
    7.4383400000           0.2391241718         0.0035206209
    7.5086900000           0.2264316787         0.0034259113
    7.5790400000           0.2111059618         0.0033079412
    7.6493900000           0.1887490540         0.0031278788
    7.7197400000           0.1802961418         0.0030570373
    7.7900900000           0.1649888834         0.0029243872
    7.8604400000           0.1567402931         0.0028503478
    7.9307900000           0.1362403649         0.0026574214
    8.0011400000           0.1264601216         0.0025602615
    8.0714900000           0.1178604539         0.0024716762
    8.1418400000           0.1082197699         0.0023684315
    8.2121900000           0.1053003264         0.0023362665
    8.2825400000           0.0925814467         0.0021906324
    8.3528900000           0.0860748126         0.0021122512
    8.4232400000           0.0819824507         0.0020614271
    8.4935900000           0.0768646894         0.0019960479
    8.5639400000           0.0707288790         0.0019147228
    8.6342900000           0.0655103616         0.0018427335
    8.7046400000           0.0589594850         0.0017481728
    8.7749900000           0.0534137116         0.0016639256
    8.8453400000           0.0505670033         0.0016189787
    8.9156900000           0.0483333484         0.0015828180
    8.9860400000           0.0439812802         0.0015098766
    9.0563900000           0.0428672478         0.0014906316
    9.1267400000           0.0404252429         0.0014475509
    9.1970900000           0.0372362070         0.0013892815
    9.2674400000           0.0346677205         0.0013405103
    9.3377900000           0.0348732781         0.0013444787
    9.4081400000           0.0330525990         0.0013089116
    9.4784900000           0.0325851945         0.0012996239
    9.5488400000           0.0317435334         0.0012827297
    9.6191900000           0.0285855344         0.0012172525
    9.6895400000           0.0278969522         0.0012025023
    9.7598900000           0.0279766285         0.0012042183
    9.8302400000           0.0258706766         0.0011580076
    9.9005900000           0.0291573889         0.0012293678
    9.9709400000           0.0269649487         0.0011822446
   10.0412900000           0.0241991246         0.0011199725
   10.1116400000           0.0250003340         0.0011383621
   10.1819900000           0.0234150655         0.0011016794
   10.2523400000           0.0249109819         0.0011363260
   10.3226900000           0.0217427921         0.0010616104
   10.3930400000           0.0218757371         0.0010648511
   10.4633900000           0.0203784438         0.0010277631
   10.5337400000           0.0207347774         0.0010367098
   10.6040900000           0.0209784728         0.0010427842
   10.6744400000           0.0202433976         0.0010243520
   10.7447900000           0.0198722096         0.0010149172
   10.8151400000           0.0162337240         0.0009173110
   10.8854900000           0.0167255856         0.0009311040
   10.9558400000           0.0174052441         0.0009498337
   11.0261900000           0.0157576613         0.0009037606
   11.0965400000           0.0165545541         0.0009263312
   11.1668900000           0.0146347576         0.0008709642
   11.2372400000           0.0086083610         0.0006679866
   11.3075900000           0.0061222698         0.0005633311
   11.3779400000           0.0077232718         0.0006327151
