# Energy loss (eV)	Intensity (arb. units)	Error bar
   -3.6049200000           0.0025165617         0.0003784666
   -3.5345700000           0.0019766404         0.0003354190
   -3.4642200000           0.0019599593         0.0003340006
   -3.3938700000           0.0016011537         0.0003018841
   -3.3235200000           0.0017659868         0.0003170425
   -3.2531700000           0.0023537713         0.0003660209
   -3.1828200000           0.0023795063         0.0003680164
   -3.1124700000           0.0025836934         0.0003834814
   -3.0421200000           0.0020163380         0.0003387704
   -2.9717700000           0.0023242846         0.0003637210
   -2.9014200000           0.0021712562         0.0003515437
   -2.8310700000           0.0024785818         0.0003755998
   -2.7607200000           0.0025996142         0.0003846611
   -2.6903700000           0.0025728595         0.0003826765
   -2.6200200000           0.0023477278         0.0003655507
   -2.5496700000           0.0025313201         0.0003795747
   -2.4793200000           0.0038198810         0.0004662820
   -2.4089700000           0.0024430706         0.0003728995
   -2.3386200000           0.0026269035         0.0003866748
   -2.2682700000           0.0034638575         0.0004440213
   -2.1979200000           0.0026695237         0.0003897989
   -2.1275700000           0.0033695650         0.0004379360
   -2.0572200000           0.0023268896         0.0003639248
   -1.9868700000           0.0031957728         0.0004264928
   -1.9165200000           0.0025087412         0.0003778781
   -1.8461700000           0.0034431260         0.0004426905
   -1.7758200000           0.0028985589         0.0004061765
   -1.7054700000           0.0020771527         0.0003438413
   -1.6351200000           0.0032716460         0.0004315260
   -1.5647700000           0.0034753529         0.0004447574
   -1.4944200000           0.0042424616         0.0004913973
   -1.4240700000           0.0033873989         0.0004390934
   -1.3537200000           0.0032447912         0.0004297512
   -1.2833700000           0.0032591984         0.0004307043
   -1.2130200000           0.0031730932         0.0004249768
   -1.1426700000           0.0038534214         0.0004683247
   -1.0723200000           0.0035129016         0.0004471536
   -1.0019700000           0.0034823065         0.0004452022
   -0.9316200000           0.0039439556         0.0004737942
   -0.8612700000           0.0039709557         0.0004754133
   -0.7909200000           0.0045151387         0.0005069432
   -0.7205700000           0.0042587346         0.0004923388
   -0.6502200000           0.0049284227         0.0005296363
   -0.5798700000           0.0049429703         0.0005304174
   -0.5095200000           0.0040309502         0.0004789911
   -0.4391700000           0.0044464806         0.0005030741
   -0.3688200000           0.0041928642         0.0004885164
   -0.2984700000           0.0049884915         0.0005328542
   -0.2281200000           0.0050515075         0.0005362092
   -0.1577700000           0.0069240480         0.0006277747
   -0.0874200000           0.0137465087         0.0008845451
   -0.0170700000           0.1112686181         0.0025165764
    0.0532800000           0.2070699676         0.0034330674
    0.1236300000           0.1357711601         0.0027798895
    0.1939800000           0.0816086008         0.0021552206
    0.2643300000           0.0599007289         0.0018464596
    0.3346800000           0.0456516796         0.0016119522
    0.4050300000           0.0390780129         0.0014913858
    0.4753800000           0.0442701766         0.0015873745
    0.5457300000           0.0478124817         0.0016496599
    0.6160800000           0.0558562060         0.0017830334
    0.6864300000           0.0627390527         0.0018896995
    0.7567800000           0.0669683378         0.0019523538
    0.8271300000           0.0745683189         0.0020601600
    0.8974800000           0.0801462453         0.0021358235
    0.9678300000           0.0950430702         0.0023258623
    1.0381800000           0.0978207112         0.0023596043
    1.1085300000           0.1009782405         0.0023973844
    1.1788800000           0.1004031863         0.0023905483
    1.2492300000           0.0993459549         0.0023779289
    1.3195800000           0.0930720118         0.0023016184
    1.3899300000           0.0887255631         0.0022472332
    1.4602800000           0.0874256393         0.0022307103
    1.5306300000           0.0888668006         0.0022490212
    1.6009800000           0.0903143489         0.0022672643
    1.6713300000           0.0903355928         0.0022675309
    1.7416800000           0.0917086621         0.0022846988
    1.8120300000           0.0984138801         0.0023667476
    1.8823800000           0.1094712235         0.0024961677
    1.9527300000           0.1125567671         0.0025311016
    2.0230800000           0.1226604619         0.0026422631
    2.0934300000           0.1276742092         0.0026957236
    2.1637800000           0.1282107092         0.0027013815
    2.2341300000           0.1167093391         0.0025773688
    2.3044800000           0.1079726007         0.0024790230
    2.3748300000           0.0963180568         0.0023414108
    2.4451800000           0.0855140083         0.0022061874
    2.5155300000           0.0810186379         0.0021474163
    2.5858800000           0.0766921391         0.0020892922
    2.6562300000           0.0759153386         0.0020786843
    2.7265800000           0.0741296249         0.0020540909
    2.7969300000           0.0752996440         0.0020702378
    2.8672800000           0.0773216381         0.0020978493
    2.9376300000           0.0779258993         0.0021060306
    3.0079800000           0.0813170403         0.0021513672
    3.0783300000           0.0845664103         0.0021939297
    3.1486800000           0.0893846650         0.0022555646
    3.2190300000           0.0921023730         0.0022895977
    3.2893800000           0.0961254637         0.0023390688
    3.3597300000           0.1084766470         0.0024848026
    3.4300800000           0.1269265955         0.0026878194
    3.5004300000           0.1501999940         0.0029238745
    3.5707800000           0.1900259084         0.0032887448
    3.6411300000           0.2375422740         0.0036770050
    3.7114800000           0.2891616091         0.0040568980
    3.7818300000           0.3339840263         0.0043600013
    3.8521800000           0.3743566500         0.0046160079
    3.9225300000           0.4123757164         0.0048447381
    3.9928800000           0.4193598498         0.0048855919
    4.0632300000           0.4283746801         0.0049378247
    4.1335800000           0.4236562562         0.0049105550
    4.2039300000           0.4129799352         0.0048482861
    4.2742800000           0.3964304773         0.0047501496
    4.3446300000           0.4027876564         0.0047880849
    4.4149800000           0.3848098765         0.0046800110
    4.4853300000           0.3743290829         0.0046158379
    4.5556800000           0.3677402213         0.0045750341
    4.6260300000           0.3619102858         0.0045386243
    4.6963800000           0.3707666414         0.0045938213
    4.7667300000           0.3615921234         0.0045366288
    4.8370800000           0.3811015301         0.0046574062
    4.9074300000           0.3836747242         0.0046731031
    4.9777800000           0.3951630570         0.0047425502
    5.0481300000           0.4023967461         0.0047857609
    5.1184800000           0.4036538207         0.0047932304
    5.1888300000           0.4100073908         0.0048308061
    5.2591800000           0.4028895972         0.0047886908
    5.3295300000           0.3925720086         0.0047269764
    5.3998800000           0.3778608987         0.0046375622
    5.4702300000           0.3754004860         0.0046224389
    5.5405800000           0.3758469722         0.0046251870
    5.6109300000           0.3647689988         0.0045565142
    5.6812800000           0.3702222685         0.0045904476
    5.7516300000           0.3575717919         0.0045113383
    5.8219800000           0.3628741413         0.0045446640
    5.8923300000           0.3533643096         0.0044847177
    5.9626800000           0.3491006709         0.0044575796
    6.0330300000           0.3454534005         0.0044342329
    6.1033800000           0.3363539103         0.0043754428
    6.1737300000           0.3248970952         0.0043002795
    6.2440800000           0.3140103168         0.0042276179
    6.3144300000           0.3044637576         0.0041628577
    6.3847800000           0.2964721643         0.0041078609
    6.4551300000           0.2810982240         0.0039999339
    6.5254800000           0.2774835022         0.0039741326
    6.5958300000           0.2637443955         0.0038744975
    6.6661800000           0.2664642314         0.0038944239
    6.7365300000           0.2540967054         0.0038029734
    6.8068800000           0.2504945981         0.0037759214
    6.8772300000           0.2390798073         0.0036888858
    6.9475800000           0.2391414776         0.0036893616
    7.0179300000           0.2363672429         0.0036678994
    7.0882800000           0.2336663550         0.0036468832
    7.1586300000           0.2237929718         0.0035690036
    7.2289800000           0.2151368984         0.0034993003
    7.2993300000           0.2065120027         0.0034284389
    7.3696800000           0.1952224222         0.0033334091
    7.4400300000           0.1883263645         0.0032740049
    7.5103800000           0.1802890696         0.0032033800
    7.5807300000           0.1657135781         0.0030711626
    7.6510800000           0.1596429304         0.0030143843
    7.7214300000           0.1524852586         0.0029460336
    7.7917800000           0.1355146853         0.0027772626
    7.8621300000           0.1199545860         0.0026129566
    7.9324800000           0.1186595610         0.0025988136
    8.0028300000           0.1084066937         0.0024840013
    8.0731800000           0.0982315586         0.0023645543
    8.1435300000           0.0956623631         0.0023334275
    8.2138800000           0.0858988518         0.0022111461
    8.2842300000           0.0806672457         0.0021427543
    8.3545800000           0.0719103628         0.0020231100
    8.4249300000           0.0688825782         0.0019800605
    8.4952800000           0.0626266393         0.0018880058
    8.5656300000           0.0582047091         0.0018201318
    8.6359800000           0.0545651233         0.0017623061
    8.7063300000           0.0489926613         0.0016698955
    8.7766800000           0.0437829281         0.0015786148
    8.8470300000           0.0425559953         0.0015563388
    8.9173800000           0.0369060711         0.0014493480
    8.9877300000           0.0382586720         0.0014756682
    9.0580800000           0.0359021910         0.0014295003
    9.1284300000           0.0345335251         0.0014019878
    9.1987800000           0.0323790785         0.0013575505
    9.2691300000           0.0297140896         0.0013004839
    9.3394800000           0.0293433771         0.0012923460
    9.4098300000           0.0271611782         0.0012433634
    9.4801800000           0.0259942441         0.0012163607
    9.5505300000           0.0246799802         0.0011852124
    9.6208800000           0.0242858731         0.0011757111
    9.6912300000           0.0236024295         0.0011590499
    9.7615800000           0.0228080426         0.0011393779
    9.8319300000           0.0231076687         0.0011468374
    9.9022800000           0.0215379817         0.0011072005
    9.9726300000           0.0204426921         0.0010786805
   10.0429800000           0.0211094178         0.0010961296
   10.1133300000           0.0209616765         0.0010922870
   10.1836800000           0.0178518650         0.0010080117
   10.2540300000           0.0201121224         0.0010699235
   10.3243800000           0.0196477935         0.0010575007
   10.3947300000           0.0193018080         0.0010481484
   10.4650800000           0.0180352303         0.0010131753
   10.5354300000           0.0180903385         0.0010147221
   10.6057800000           0.0180099414         0.0010124648
   10.6761300000           0.0161371381         0.0009583784
   10.7464800000           0.0162736135         0.0009624225
   10.8168300000           0.0170802070         0.0009859851
   10.8871800000           0.0155444144         0.0009406129
   10.9575300000           0.0134310080         0.0008743354
   11.0278800000           0.0143449444         0.0009035937
   11.0982300000           0.0131751001         0.0008659658
   11.1685800000           0.0113312889         0.0008030885
   11.2389300000           0.0108352752         0.0007853147
   11.3092800000           0.0115709964         0.0008115385
   11.3796300000           0.0107782216         0.0007832444
   11.4499800000           0.0111541747         0.0007967875
   11.5203300000           0.0097920933         0.0007465545
   11.5906800000           0.0099306337         0.0007518172
   11.6610300000           0.0107801543         0.0007833147
   11.7313800000           0.0107534414         0.0007823435
   11.8017300000           0.0098421031         0.0007484585
   11.8720800000           0.0097863938         0.0007463372
   11.9424300000           0.0092764749         0.0007266332
   12.0127800000           0.0088053461         0.0007079409
   12.0831300000           0.0078616746         0.0006689310
   12.1534800000           0.0088973071         0.0007116280
   12.2238300000           0.0088371755         0.0007092192
   12.2941800000           0.0081042422         0.0006791723
   12.3645300000           0.0074344446         0.0006505011
   12.4348800000           0.0085236440         0.0006965245
   12.5052300000           0.0077577768         0.0006644961
   12.5755800000           0.0058524218         0.0005771538
   12.6459300000           0.0074151304         0.0006496556
   12.7162800000           0.0073063269         0.0006448717
   12.7866300000           0.0074739564         0.0006522274
   12.8569800000           0.0065143198         0.0006089173
   12.9273300000           0.0062686278         0.0005973241
   12.9976800000           0.0071622925         0.0006384837
   13.0680300000           0.0068596423         0.0006248482
   13.1383800000           0.0063867694         0.0006029265
   13.2087300000           0.0063857711         0.0006028794
   13.2790800000           0.0064629754         0.0006065129
   13.3494300000           0.0065540275         0.0006107703
   13.4197800000           0.0066509943         0.0006152719
   13.4901300000           0.0072804376         0.0006437282
   13.5604800000           0.0052978243         0.0005491267
   13.6308300000           0.0056533349         0.0005672521
   13.7011800000           0.0059768115         0.0005832551
   13.7715300000           0.0057358628         0.0005713775
   13.8418800000           0.0057480998         0.0005719867
   13.9122300000           0.0049767900         0.0005322289
   13.9825800000           0.0056638840         0.0005677811
   14.0529300000           0.0056620236         0.0005676879
   14.1232800000           0.0052947575         0.0005489677
   14.1936300000           0.0053145458         0.0005499926
   14.2639800000           0.0055631995         0.0005627119
   14.3343300000           0.0054714368         0.0005580517
   14.4046800000           0.0050892537         0.0005382088
   14.4750300000           0.0047296859         0.0005188477
   14.5453800000           0.0032485511         0.0004300002
   14.6157300000           0.0018207829         0.0003219236
   14.6860800000           0.0027010165         0.0003920915
   14.7564300000           0.0015367786         0.0002957532
