# Energy loss (eV)	Intensity (arb. units)	Error bar
    2.5091150000           0.0932867461         0.0023629372
    2.5794650000           0.0929652026         0.0023588614
    2.6498150000           0.0943152080         0.0023759269
    2.7201650000           0.0903760953         0.0023257820
    2.7905150000           0.0919665252         0.0023461571
    2.8608650000           0.0920971241         0.0023478224
    2.9312150000           0.0885664931         0.0023023796
    3.0015650000           0.0904732276         0.0023270314
    3.0719150000           0.0917041600         0.0023428082
    3.1422650000           0.1020050205         0.0024708876
    3.2126150000           0.1084264295         0.0025474742
    3.2829650000           0.1134814332         0.0026061812
    3.3533150000           0.1314392755         0.0028048187
    3.4236650000           0.1496443893         0.0029927637
    3.4940150000           0.1712306860         0.0032013489
    3.5643650000           0.2123162549         0.0035647890
    3.6347150000           0.2777488555         0.0040772595
    3.7050650000           0.3568370457         0.0046214385
    3.7754150000           0.4542656483         0.0052143137
    3.8457650000           0.5443301868         0.0057078614
    3.9161150000           0.6156490015         0.0060702811
    3.9864650000           0.6582343771         0.0062767162
    4.0568150000           0.6568990243         0.0062703462
    4.1271650000           0.6503139450         0.0062388385
    4.1975150000           0.6113841712         0.0060492190
    4.2678650000           0.5758990059         0.0058710445
    4.3382150000           0.5403952093         0.0056871928
    4.4085650000           0.5080833632         0.0055145452
    4.4789150000           0.4858532001         0.0053925570
    4.5492650000           0.4673551368         0.0052889044
    4.6196150000           0.4436514531         0.0051530358
    4.6899650000           0.4366564382         0.0051122507
    4.7603150000           0.4212648269         0.0050213421
    4.8306650000           0.4288854047         0.0050665560
    4.9010150000           0.4392790710         0.0051275802
    4.9713650000           0.4427933566         0.0051480500
    5.0417150000           0.4513228045         0.0051973965
    5.1120650000           0.4607597174         0.0052514527
    5.1824150000           0.4593723959         0.0052435409
    5.2527650000           0.4664108201         0.0052835585
    5.3231150000           0.4667855117         0.0052856803
    5.3934650000           0.4760190724         0.0053377028
    5.4638150000           0.4646077181         0.0052733357
    5.5341650000           0.4830162017         0.0053767898
    5.6045150000           0.4766286063         0.0053411191
    5.6748650000           0.4687696126         0.0052969020
    5.7452150000           0.4669343640         0.0052865230
    5.8155650000           0.4699775594         0.0053037222
    5.8859150000           0.4708300682         0.0053085304
    5.9562650000           0.4621134853         0.0052591618
    6.0266150000           0.4521990944         0.0052024397
    6.0969650000           0.4461239159         0.0051673748
    6.1673150000           0.4380445348         0.0051203700
    6.2376650000           0.4188219371         0.0050067617
    6.3080150000           0.4133174450         0.0049737514
    6.3783650000           0.3957374585         0.0048668257
    6.4487150000           0.3855008098         0.0048034675
    6.5190650000           0.3768261613         0.0047491155
    6.5894150000           0.3669460027         0.0046864425
    6.6597650000           0.3604649720         0.0046448719
    6.7301150000           0.3600419721         0.0046421458
    6.8004650000           0.3477367372         0.0045621283
    6.8708150000           0.3433710838         0.0045334003
    6.9411650000           0.3257935843         0.0044158415
    7.0115150000           0.3245622343         0.0044074886
    7.0818650000           0.3108396525         0.0043133075
    7.1522150000           0.2994581108         0.0042336042
    7.2225650000           0.2832617249         0.0041175242
    7.2929150000           0.2741850114         0.0040510170
    7.3632650000           0.2533419278         0.0038939982
    7.4336150000           0.2386339134         0.0037792732
    7.5039650000           0.2283398672         0.0036968607
    7.5743150000           0.2149463833         0.0035868010
    7.6446650000           0.1984606774         0.0034465092
    7.7150150000           0.1811684611         0.0032929376
    7.7853650000           0.1695029378         0.0031851569
    7.8557150000           0.1492409699         0.0029887270
    7.9260650000           0.1466351124         0.0029625194
    7.9964150000           0.1291046515         0.0027797975
    8.0667650000           0.1213180037         0.0026946653
    8.1371150000           0.1165054338         0.0026406771
    8.2074650000           0.1028492090         0.0024810910
    8.2778150000           0.0982586907         0.0024250891
    8.3481650000           0.0869910323         0.0022818099
    8.4185150000           0.0772535617         0.0021503119
    8.4888650000           0.0723694691         0.0020812292
    8.5592150000           0.0687633702         0.0020287138
    8.6295650000           0.0632477275         0.0019456498
    8.6999150000           0.0592198079         0.0018826765
    8.7702650000           0.0566569861         0.0018414882
    8.8406150000           0.0509232995         0.0017458241
    8.9109650000           0.0485823952         0.0017052249
    8.9813150000           0.0433262474         0.0016103406
    9.0516650000           0.0424837406         0.0015946067
    9.1220150000           0.0415623993         0.0015772209
    9.1923650000           0.0387503543         0.0015229304
    9.2627150000           0.0355378602         0.0014584376
    9.3330650000           0.0348907165         0.0014450975
    9.4034150000           0.0319695204         0.0013832805
    9.4737650000           0.0294341315         0.0013272961
    9.5441150000           0.0308417127         0.0013586621
    9.6144650000           0.0296670971         0.0013325384
    9.6848150000           0.0295679765         0.0013303105
    9.7551650000           0.0279544671         0.0012935041
    9.8255150000           0.0264509767         0.0012582388
    9.8958650000           0.0276384578         0.0012861722
    9.9662150000           0.0285616816         0.0013074771
   10.0365650000           0.0267132175         0.0012644606
   10.1069150000           0.0263771626         0.0012564819
   10.1772650000           0.0244997435         0.0012109410
   10.2476150000           0.0262401015         0.0012532132
   10.3179650000           0.0234413624         0.0011844961
   10.3883150000           0.0236393185         0.0011894870
   10.4586650000           0.0219337372         0.0011457729
   10.5290150000           0.0221405962         0.0011511631
   10.5993650000           0.0223397083         0.0011563278
   10.6697150000           0.0193417660         0.0010759455
   10.7400650000           0.0206610350         0.0011120345
   10.8104150000           0.0190807752         0.0010686616
   10.8807650000           0.0180933680         0.0010406434
   10.9511150000           0.0179482611         0.0010364620
   11.0214650000           0.0181584478         0.0010425132
   11.0918150000           0.0161223807         0.0009823286
   11.1621650000           0.0149259626         0.0009451775
   11.2325150000           0.0104535422         0.0007909954
   11.3028650000           0.0071249189         0.0006530286
   11.3732150000           0.0061648377         0.0006074395
