# Energy loss (eV)	Intensity (arb. units)	Error bar
   10.5126350000           0.0217773097         0.0013999340
   10.5829850000           0.0198428223         0.0013363098
   10.6533350000           0.0200871152         0.0013445106
   10.7236850000           0.0188420754         0.0013021764
   10.7940350000           0.0187254011         0.0012981384
   10.8643850000           0.0189929599         0.0013073798
   10.9347350000           0.0175081311         0.0012552359
   11.0050850000           0.0168575102         0.0012316921
   11.0754350000           0.0160553328         0.0012020294
   11.1457850000           0.0144647388         0.0011409346
   11.2161350000           0.0097892980         0.0009386014
   11.2864850000           0.0072835142         0.0008096101
   11.3568350000           0.0063891367         0.0007582746
