# Energy loss (eV)	Intensity (arb. units)	Error bar
   11.8440375000           0.0023596534         0.0003620661
   11.9137875000           0.0019238046         0.0003269221
   11.9835375000           0.0021639844         0.0003467295
   12.0532875000           0.0022082093         0.0003502546
   12.1230375000           0.0018832494         0.0003234578
   12.1927875000           0.0016574121         0.0003034443
   12.2625375000           0.0014283459         0.0002816958
   12.3322875000           0.0018910271         0.0003241251
   12.4020375000           0.0016010161         0.0002982371
   12.4717875000           0.0011763202         0.0002556387
   12.5415375000           0.0016039620         0.0002985113
   12.6112875000           0.0014465830         0.0002834885
   12.6810375000           0.0011922081         0.0002573592
   12.7507875000           0.0012417006         0.0002626468
   12.8205375000           0.0017065215         0.0003079070
   12.8902875000           0.0013326316         0.0002720939
   12.9600375000           0.0012230544         0.0002606673
   13.0297875000           0.0015395459         0.0002924557
   13.0995375000           0.0010786352         0.0002447942
   13.1692875000           0.0017108757         0.0003082996
   13.2390375000           0.0010935935         0.0002464857
   13.3087875000           0.0009256567         0.0002267716
   13.3785375000           0.0010616573         0.0002428600
   13.4482875000           0.0011477114         0.0002525109
   13.5180375000           0.0004439318         0.0001570442
   13.5877875000           0.0003946192         0.0001480651
   13.6575375000           0.0004444444         0.0001571348
